"","CO_ANO","CO_MES","CO_NCM","CO_UNID","CO_PAIS","SG_UF_NCM","CO_VIA","CO_URF","QT_ESTAT","KG_LIQUIDO","VL_FOB"
"5269",2018,8,73181400,10,647,"SP",4,817700,0,0,3
"5270",2018,11,87081000,11,245,"SP",1,817800,5,1,352
"5271",2018,12,20059900,10,467,"SP",12,817800,10,10,18
"5272",2018,7,85437099,11,589,"SP",4,817700,33,5,419
"5273",2018,5,16025000,10,467,"SP",0,817800,52181,52181,260951
"5274",2018,5,62121000,11,586,"RJ",7,917500,409,32,2450
"5275",2018,5,84111200,11,249,"ND",9,817600,2,5000,21600000
"5276",2018,2,18063210,10,69,"BA",4,817700,6,6,180
"5277",2018,4,33072010,10,589,"SP",4,817600,1277,1277,29562
"5278",2018,4,76152000,10,845,"SP",7,1017701,5,5,136
"5279",2018,4,84195010,11,756,"SC",1,927800,15,4700,13570
"5280",2018,4,40103900,10,158,"SP",7,1017500,116,116,3331
"5281",2018,8,94035000,11,289,"MG",1,717600,82,25687,26529
"5282",2018,10,7099300,10,845,"RJ",0,717800,20,20,14
"5283",2018,12,22084000,17,434,"CE",0,317900,14,13,157
"5284",2018,12,19053100,10,149,"RJ",0,717600,16,16,32
"5285",2018,10,44079990,16,249,"PR",0,927700,40,21980,8703
"5286",2018,11,7020000,10,467,"SP",0,817800,220,244,325
"5287",2018,2,29232000,10,741,"MT",1,817800,50800,50800,37011
"5288",2018,3,84243010,11,586,"SC",7,917500,465,3155,35826
"5289",2018,3,84136019,11,589,"SP",4,817700,11,53,3299
"5290",2018,2,85369090,11,158,"ND",4,817600,722,64,7358
"5291",2018,2,83023000,10,169,"SP",1,817800,46,46,1401
"5292",2018,2,74111010,10,63,"ND",1,817800,6807,6807,59317
"5293",2018,12,20087010,10,163,"PR",0,917800,12,32,24
"5294",2018,11,2062100,10,351,"PR",1,917800,18489,18489,41818
"5295",2018,6,33059000,10,249,"ES",4,817600,200,200,200
"5296",2018,2,44130000,16,647,"SC",1,927800,152,67252,29847
"5297",2018,10,85122023,11,756,"SP",0,817800,105,124,4907
"5298",2018,1,82054000,10,391,"RS",1,1017700,1,1,22
"5299",2018,3,6011000,11,573,"SP",1,817800,196200,12627,37916
"5300",2018,3,82041200,10,647,"RS",1,1017700,56,56,536
"5301",2018,3,21069090,10,249,"SP",4,817600,6700,6700,43688
"5302",2018,4,73202010,10,249,"SP",4,817600,1464,1464,51929
"5303",2018,10,4029900,10,301,"ES",9,727600,60,60,112
"5304",2018,9,19041000,10,337,"RR",9,260152,25,25,110
"5305",2018,2,84798999,11,493,"SP",4,817600,2964,2964,33459
"5306",2018,3,71039900,19,158,"RS",4,817600,2778500,556,4070
"5307",2018,11,31010000,10,845,"RS",7,1017900,51156,51156,22636
"5308",2018,12,2062100,10,351,"MT",1,817800,158487,158487,379815
"5309",2018,4,62114300,11,845,"ND",7,1017701,839,228,7494
"5310",2018,3,69072200,15,580,"PE",1,417902,376,6660,2446
"5311",2018,3,87082999,11,63,"MG",1,817800,31,28,355
"5312",2018,8,35069110,10,586,"SP",7,917500,2944,2944,9099
"5313",2018,2,64022000,13,607,"RS",4,817600,2712,1306,48009
"5314",2018,8,2023000,10,158,"MT",7,1017503,91765,91765,281236
"5315",2018,7,84811000,11,158,"SC",7,1017500,7,1,94
"5316",2018,3,40093100,10,275,"PR",1,917800,0,0,64
"5317",2018,4,90262010,11,586,"SP",9,917500,10,2,91
"5318",2018,4,85444900,10,199,"PR",1,817800,24,24,926
"5319",2018,4,84829990,10,589,"ND",4,817700,0,0,38
"5320",2018,5,82016000,10,586,"RS",7,917500,1372,1372,5742
"5321",2018,5,72169100,10,59,"ND",1,817800,29,29,333
"5322",2018,4,44081099,16,190,"PR",1,917800,429,237300,100562
"5323",2018,4,84839000,10,239,"SC",1,817800,61,61,206
"5324",2018,7,73181600,10,399,"SP",4,817700,1,1,17
"5325",2018,10,48193000,10,145,"PR",1,917800,229895,229895,243504
"5326",2018,3,38231990,10,573,"BA",1,517800,19420,19420,64372
"5327",2018,4,2071400,10,351,"SP",9,917800,28008,28008,29287
"5328",2018,10,84329000,10,586,"PR",7,917501,5,650,7282
"5329",2018,7,82159910,10,169,"RS",4,817600,81,81,1022
"5330",2018,1,84807100,11,239,"SP",4,817600,1,150,1700
"5331",2018,3,84323190,11,776,"SP",1,817800,2,2198,60000
"5332",2018,11,84818092,11,244,"SP",4,817600,1,5,711
"5333",2018,8,87089300,11,628,"SP",4,817700,1000,208,3794
"5334",2018,9,84849000,10,589,"SP",4,817700,58,58,8702
"5335",2018,12,7108000,10,434,"PR",0,917800,25,25,36
"5336",2018,10,7149000,10,77,"SC",0,927700,10,10,15
"5337",2018,12,62034300,11,586,"SC",7,917500,2703,485,20284
"5338",2018,10,48025793,10,169,"BA",0,717600,24518,24518,19881
"5339",2018,6,2071200,10,244,"MG",1,817800,315206,315206,425710
"5340",2018,10,84841000,10,23,"SP",0,817800,120,120,1954
"5341",2018,11,84399990,10,239,"SP",0,817800,150,150,20337
"5342",2018,11,87082999,11,169,"SP",0,817800,287,6961,106455
"5343",2018,1,85129000,10,493,"MG",1,717600,4,4,469
"5344",2018,3,73262000,10,607,"SP",4,817600,53,53,1094
"5345",2018,6,2071400,10,741,"PR",0,917800,262755,262755,410086
"5346",2018,9,40059190,10,275,"SP",0,817800,454,454,6740
"5347",2018,3,96035000,11,845,"SP",7,1017900,18,5,619
"5348",2018,5,87083090,11,63,"SP",7,1017500,39173,545988,547621
"5349",2018,11,19053100,10,538,"SC",0,927502,91,58,116
"5350",2018,8,5040090,10,23,"MT",1,927700,23157,23157,85388
"5351",2018,10,69111090,10,169,"SP",0,817600,3031,396,1407
"5352",2018,12,90221390,11,239,"SP",4,817700,25,621,21468
"5353",2018,3,24013000,10,676,"RS",1,1017700,153730,153730,76392
"5354",2018,2,40094100,10,741,"SP",1,817800,0,0,24
"5355",2018,2,44092900,16,190,"PR",1,917800,42986,42986,73380
"5356",2018,8,76020000,10,361,"RS",1,1017700,25660,25660,35326
"5357",2018,5,57029200,15,845,"SP",7,1017701,6,11,80
"5358",2018,9,84133090,11,399,"AM",4,227700,1,24,6994
"5359",2018,6,40082900,10,493,"SP",4,817600,200,115,5224
"5360",2018,5,87082992,11,845,"SP",7,1017701,54,87,3245
"5361",2018,6,73064000,10,158,"ND",7,1017503,680,680,4370
"5362",2018,8,85389010,11,169,"PR",4,917900,3,1,469
"5363",2018,2,90213919,10,190,"MG",4,817700,39,39,253385
"5364",2018,7,84219910,10,493,"SP",0,817800,1,1,182
"5365",2018,10,33059000,10,589,"SP",4,817700,3290,3506,38426
"5366",2018,12,85359000,11,69,"SC",1,927800,3,16,1674
"5367",2018,3,70091000,10,196,"MG",1,817800,4,4,108
"5368",2018,3,35071000,10,586,"SP",7,917500,25347,25347,64903
"5369",2018,3,28332520,10,169,"RS",4,817600,20,20,107
"5370",2018,11,44083999,16,249,"PA",0,217800,42,17950,23052
"5371",2018,5,82060000,10,63,"RS",7,1017503,14,14,136
"5372",2018,10,19059010,10,399,"ES",0,727600,41,41,129
"5373",2018,11,38140090,10,756,"SP",0,817800,1024,1024,7523
"5374",2018,9,85119000,10,249,"PR",4,817700,80,32,3810
"5375",2018,5,17049020,10,97,"ES",9,250151,108,108,569
"5376",2018,1,84049010,10,845,"SP",7,1017701,360,360,15735
"5377",2018,4,85381000,10,249,"ND",4,717700,4,4,379
"5378",2018,9,54077300,10,249,"SP",4,817600,474,474,2036
"5379",2018,4,21011110,21,676,"PR",1,917800,107,106800,833201
"5380",2018,5,84831090,11,586,"PR",9,917500,160,30,285
"5381",2018,12,30064012,10,169,"SC",4,817600,219,219,19510
"5382",2018,5,87081000,11,845,"PR",7,1017900,117,200,6240
"5383",2018,9,34021300,10,239,"BA",1,517800,16220,16220,33627
"5384",2018,5,85311010,11,275,"ND",4,817600,11,8,39163
"5385",2018,10,18061000,10,467,"AM",0,227600,1,5,17
"5386",2018,6,39162000,10,586,"SP",7,147800,5497,5497,10370
"5387",2018,8,34029090,10,586,"SP",7,917500,12801,12801,39765
"5388",2018,10,84099112,11,756,"SP",0,817800,12,54,1173
"5389",2018,9,85364100,11,317,"SP",0,817800,29,1,140
"5390",2018,1,84248990,11,589,"SP",4,817700,12,1144,75801
"5391",2018,1,28209010,10,355,"MG",1,817800,50000,50000,35918
"5392",2018,8,39232190,10,438,"SP",4,817600,1,1,8
"5393",2018,6,31056000,10,586,"RS",7,917500,320000,320000,110018
"5394",2018,8,90184999,11,345,"SP",4,817700,52,69,3869
"5395",2018,6,84294000,11,63,"SP",7,1017500,3,48690,351500
"5396",2018,1,24012030,10,573,"RS",1,1017700,59400,59400,356142
"5397",2018,8,85364100,11,169,"RS",4,817700,121,13,1122
"5398",2018,11,56039410,10,239,"RS",0,817800,2013,2013,9494
"5399",2018,10,8054000,10,580,"SP",0,817800,30,30,109
"5400",2018,3,68151090,10,275,"SP",4,817600,20,20,8750
"5401",2018,9,85111000,11,589,"SP",0,817800,339060,14274,336327
"5402",2018,10,84642090,11,97,"SP",7,250151,1,380,11700
"5403",2018,5,39249000,10,586,"SC",9,917500,1327,1327,7682
"5404",2018,5,87084090,11,386,"PE",1,717600,2016,7215,74853
"5405",2018,12,84369900,10,232,"SP",4,817700,54,54,586
"5406",2018,9,61091000,11,770,"SP",1,817800,120,21,451
"5407",2018,11,64039190,13,97,"RS",7,147600,1202,970,22997
"5408",2018,10,8072000,10,476,"MA",0,320151,72,72,40
"5409",2018,1,24012040,10,190,"RS",1,1017700,19800,19800,99396
"5410",2018,4,84099999,10,245,"SP",0,817800,10377,10377,149269
"5411",2018,12,2071400,10,741,"PA",0,210200,20,10,90
"5412",2018,11,61082200,11,845,"RS",7,1017701,51980,2580,62151
"5413",2018,10,56039410,10,647,"RS",1,817800,75,34,273
"5414",2018,1,85444200,10,23,"SP",4,817600,9,9,16198
"5415",2018,1,2071200,10,357,"SC",1,927800,1132435,1132435,1479654
"5416",2018,4,84099999,10,97,"SP",7,147600,6823,6823,73441
"5417",2018,6,84122110,11,23,"ND",1,817800,19,195,3630
"5418",2018,9,76101000,10,63,"SP",0,817800,34,34,2009
"5419",2018,2,38069090,10,275,"SP",1,817800,20000,20000,74568
"5420",2018,10,7041000,10,434,"SC",0,927800,22,22,22
"5421",2018,12,44123900,16,756,"PR",0,917800,102,54925,28506
"5422",2018,3,2071400,10,80,"PR",1,917800,198217,198217,362065
"5423",2018,10,85340033,11,586,"SP",7,917500,6305,31,1084
"5424",2018,8,84835090,11,317,"SP",4,817600,3,86,432
"5425",2018,2,40169990,10,196,"RE",1,817800,0,0,217
"5426",2018,9,90262090,11,249,"SP",1,817800,3,2,695
"5427",2018,6,73259910,10,87,"RS",1,1017700,22651,22651,44743
"5428",2018,8,38089299,10,169,"SP",0,817800,13484,13484,103333
"5429",2018,9,55081000,10,345,"SC",0,817800,733,891,6708
"5430",2018,6,87083019,11,345,"RS",1,817800,4,6,103
"5431",2018,11,85443000,10,97,"SP",7,147600,112,120,6531
"5432",2018,9,39222000,10,845,"MG",7,1010252,21,21,287
"5433",2018,10,84143011,11,23,"SC",4,817600,500,3670,12860
"5434",2018,6,39269090,10,345,"SC",1,927800,6,6,50
"5435",2018,10,73202010,10,345,"SP",4,817600,0,0,540
"5436",2018,10,64035990,13,69,"SP",1,817800,145,131,4702
"5437",2018,1,84879000,10,69,"SP",4,817700,0,0,3
"5438",2018,10,84571000,11,589,"SP",4,817700,2,13672,124570
"5439",2018,9,94039090,10,249,"RS",4,817600,118,164,8121
"5440",2018,9,84212990,11,158,"RS",7,1017500,400,442,4911
"5441",2018,6,85114000,11,647,"ND",1,817800,2,16,691
"5442",2018,9,84099917,11,493,"SP",4,817600,1014,41,1906
"5443",2018,11,87082994,11,756,"RS",4,817600,5,5,1221
"5444",2018,9,33052000,10,190,"SP",1,817800,13178,13633,70323
"5445",2018,11,87085099,10,249,"SP",4,817700,27,64,1501
"5446",2018,5,68029390,10,111,"ES",1,717600,12353,12353,7268
"5447",2018,11,21061000,10,845,"MS",7,1010252,22200,22200,47250
"5448",2018,2,73261900,10,756,"SP",1,817800,85,85,2034
"5449",2018,2,84821090,11,317,"SP",4,817600,5,5,282
"5450",2018,3,84136019,11,249,"ND",4,817600,1,3,401
"5451",2018,7,25161200,16,160,"PB",1,717800,257,946820,180908
"5452",2018,2,28182010,10,23,"MG",1,717600,48000,48000,38890
"5453",2018,2,59090000,10,160,"ND",4,817600,0,0,1
"5454",2018,9,87089990,10,149,"SP",4,817700,430,84,2451
"5455",2018,4,99980201,10,990,"PR",1,927700,3810,3810,5041
"5456",2018,3,87019490,11,586,"PR",7,917500,12,65380,418897
"5457",2018,3,85366990,11,158,"ND",9,917500,2,0,1470
"5458",2018,2,90308990,11,586,"RE",7,917500,1,0,21
"5459",2018,2,58063200,10,249,"RJ",9,927800,0,0,13
"5460",2018,12,74122000,10,493,"SP",1,817800,12,12,1197
"5461",2018,4,8045010,10,628,"SP",4,817600,72,72,130
"5462",2018,5,85444200,10,69,"SP",1,817800,1,1,81
"5463",2018,12,20057000,10,43,"RJ",0,717600,3,3,16
"5464",2018,12,72044900,10,361,"SC",1,927800,786100,786100,161310
"5465",2018,2,16010000,10,556,"DF",1,817800,25998,25998,26869
"5466",2018,7,73269090,10,845,"RS",7,1017701,25691,25691,38477
"5467",2018,4,34059000,10,586,"PR",7,147800,16690,16690,13662
"5468",2018,3,70072100,11,154,"RS",4,817600,2,50,1509
"5469",2018,4,84314923,10,249,"ND",4,817600,73,73,308
"5470",2018,10,73182900,10,249,"SC",4,817700,15,15,413
"5471",2018,11,40030000,10,845,"RS",7,1017900,0,0,104
"5472",2018,11,19059090,10,589,"SP",1,817800,4217,4217,11766
"5473",2018,8,28399090,10,158,"MG",1,817800,44000,44000,26796
"5474",2018,7,87083019,11,589,"SC",1,927700,200,237,1938
"5475",2018,3,88040000,10,245,"SC",4,817700,16,16,1171
"5476",2018,3,62042200,11,586,"SC",4,817600,56,10,318
"5477",2018,11,85177099,10,63,"SP",4,817600,333,1806,104436
"5478",2018,4,84122110,11,141,"SP",4,817600,1,8,553
"5479",2018,4,2032900,10,291,"RS",1,927800,133057,133057,248620
"5480",2018,1,44111310,16,647,"SP",1,817800,166,119513,34699
"5481",2018,3,64022000,13,249,"SP",4,817600,4124,1269,14356
"5482",2018,3,2023000,10,190,"PA",1,217802,15464,15464,91850
"5483",2018,2,64039990,13,676,"RS",4,1017801,3792,2091,84880
"5484",2018,11,84502090,11,715,"SP",1,817800,221,9526,33564
"5485",2018,11,47032900,10,63,"SP",7,147600,26000,26000,18045
"5486",2018,9,42029200,11,741,"CE",1,317900,124,36,1870
"5487",2018,5,54021990,10,827,"SP",4,817600,15,15,8725
"5488",2018,5,85235190,11,63,"RS",7,1017500,2,0,313
"5489",2018,7,87088000,11,97,"SP",7,147600,2630,4808,38059
"5490",2018,8,90328923,11,63,"SP",1,817800,24,13,1123
"5491",2018,4,87083019,11,589,"SP",1,817800,824,2101,16643
"5492",2018,3,40119090,11,63,"BA",1,517800,4550,82936,476710
"5493",2018,4,2071200,10,438,"GO",1,927800,51868,51868,67607
"5494",2018,5,16023230,10,158,"RS",4,817600,32,32,32
"5495",2018,7,39259090,10,586,"BA",7,147800,16,16,27
"5496",2018,8,40111000,11,69,"SP",1,817800,24,454,1615
"5497",2018,8,35051000,10,628,"MS",1,917800,5000,5000,6000
"5498",2018,6,39191090,10,72,"SP",4,817700,0,0,14
"5499",2018,6,28182010,10,538,"MA",1,320151,61034000,61034000,30014058
"5500",2018,5,64039190,13,169,"RS",4,817600,1496,1051,44636
"5501",2018,1,84099115,11,493,"BA",1,817800,6,1,44
"5502",2018,7,84821090,11,239,"SP",4,817700,20,8,512
"5503",2018,10,84213990,11,244,"RS",4,817700,29,75,7021
"5504",2018,9,2050000,10,741,"RJ",0,717800,21,21,57
"5505",2018,10,64029990,13,660,"RS",1,927800,3555,1705,57468
"5506",2018,6,41041123,15,386,"RS",1,1017700,4866,9292,46203
"5507",2018,8,28342990,10,158,"SP",1,817800,20000,20000,20381
"5508",2018,2,85122022,11,827,"SP",1,817800,400,218,2160
"5509",2018,7,85371020,11,63,"RS",4,1017801,1,9,6645
"5510",2018,12,84811000,11,249,"SP",1,817800,26108,954,91036
"5511",2018,3,85044010,11,580,"ND",4,817700,1,0,191
"5512",2018,11,25291000,10,245,"SP",0,817800,12000,12000,7252
"5513",2018,2,84212990,11,158,"ND",4,817600,125,18,734
"5514",2018,7,87088000,11,240,"SP",4,817600,118,77,1603
"5515",2018,11,82029100,10,607,"SP",0,817800,1,1,2
"5516",2018,3,84148021,11,845,"SP",1,817800,3,21,2068
"5517",2018,2,59080000,10,845,"SP",7,1017701,617,617,3372
"5518",2018,4,69072100,15,586,"SC",9,917500,6221,129598,37876
"5519",2018,4,19052090,10,586,"SP",7,917500,29808,29808,89415
"5520",2018,2,84834090,11,158,"SP",7,1017500,2155,3363,66817
"5521",2018,3,48119090,10,493,"PR",1,917800,10431,10431,71186
"5522",2018,4,84213990,11,97,"PR",4,817600,8,96,1687
"5523",2018,6,39173300,10,158,"SP",1,817800,0,0,7
"5524",2018,2,90191000,10,586,"SP",7,917500,1177,1177,16971
"5525",2018,5,85443000,10,63,"MG",7,1017500,33797,33797,1058212
"5526",2018,2,64029990,13,386,"CE",1,317902,4992,1700,31422
"5527",2018,9,84829990,10,845,"SP",7,1017701,0,1,5
"5528",2018,6,84839000,10,23,"RS",4,817700,2,2,56
"5529",2018,8,62046300,11,676,"SP",4,817600,1,1,304
"5530",2018,6,85361000,11,158,"ND",4,817600,8,0,26
"5531",2018,11,29021910,10,245,"SE",1,927700,27840,27840,180960
"5532",2018,4,84835090,11,239,"SP",1,817800,3118,1102,27562
"5533",2018,12,9101100,10,77,"SP",9,817800,5,5,7
"5534",2018,9,73181500,10,63,"PR",7,1017503,7113,6815,29509
"5535",2018,5,85444200,10,63,"SP",7,1017503,56,56,1660
"5536",2018,4,84819090,10,161,"RE",1,817800,0,0,32
"5537",2018,3,85176130,11,249,"SP",4,817600,306,6446,673761
"5538",2018,4,85123000,11,63,"SP",4,817600,7,1,57
"5539",2018,3,73182400,10,589,"SP",1,817800,21,21,766
"5540",2018,2,61046300,11,399,"SP",4,817600,48,8,803
"5541",2018,3,85171810,11,586,"RS",7,147800,8,5,192
"5542",2018,12,84143019,11,169,"SP",1,817800,89,3242,28817
"5543",2018,3,84314929,10,249,"RS",4,817600,2123,2123,195877
"5544",2018,11,7142000,10,361,"BA",0,517800,5,5,3
"5545",2018,1,87089990,10,589,"RS",4,817600,242,242,7302
"5546",2018,12,84669319,10,87,"RJ",4,717700,1942,1992,159581
"5547",2018,11,85363090,11,97,"SP",4,817600,6,2,95
"5548",2018,2,84133030,11,63,"SP",7,1017503,288,575,20988
"5549",2018,2,83023000,10,69,"SP",1,817800,0,0,13
"5550",2018,3,9011110,21,628,"BA",1,817800,43,43200,99804
"5551",2018,3,84669490,10,586,"MG",7,917500,40,40,1014
"5552",2018,2,4015029,10,589,"SP",1,817800,69120,69120,135216
"5553",2018,4,85479000,10,607,"SC",1,927700,11,11,379
"5554",2018,4,33072010,10,580,"SP",1,817800,3172,3172,20350
"5555",2018,4,87089490,10,23,"SP",1,817800,1213,1213,9349
"5556",2018,1,87089100,11,158,"SP",4,817600,61,829,24827
"5557",2018,3,90328990,11,676,"SP",1,817800,5,7,770
"5558",2018,11,3023300,10,317,"CE",0,817800,5654,5654,10177
"5559",2018,3,11010010,10,850,"AP",7,260151,420000,420000,226816
"5560",2018,12,2023000,10,53,"MT",0,817800,102033,102033,256700
"5561",2018,4,61022000,11,845,"SC",7,1010252,1736,470,17022
"5562",2018,6,41071220,15,386,"RS",1,927700,74696,74727,669487
"5563",2018,6,85015310,11,756,"SC",1,927800,306,378447,1050741
"5564",2018,1,49089000,10,63,"SP",7,1017503,27,27,2895
"5565",2018,2,83082000,10,647,"RS",4,817700,9,9,777
"5566",2018,2,84818099,11,586,"SP",7,147800,150,37,371
"5567",2018,2,19053100,10,97,"GO",9,250151,2148,2148,4161
"5568",2018,4,84339090,10,665,"SP",1,817800,362,362,6190
"5569",2018,11,22029900,17,476,"SP",9,817800,11,11,17
"5570",2018,1,84181000,11,647,"SC",1,927800,64,4302,21632
"5571",2018,3,39239000,10,586,"SP",4,817600,9,9,1411
"5572",2018,10,2071400,10,375,"PR",0,917800,50496,50496,119689
"5573",2018,6,85351000,11,63,"SC",4,817700,3,4,100
"5574",2018,2,83021000,10,63,"MG",7,1017500,205,205,1851
"5575",2018,3,52094210,10,169,"CE",1,517800,14602,14602,62636
"5576",2018,12,84329000,10,249,"SC",0,927700,25351,25351,96236
"5577",2018,6,87089100,11,580,"SP",4,817700,1,28,567
"5578",2018,3,2023000,10,351,"MT",1,927800,383852,383852,1636132
"5579",2018,4,20058000,10,586,"PR",7,917502,51597,51597,116400
"5580",2018,2,84799090,10,589,"ND",4,817700,65,65,470
"5581",2018,5,2062910,10,40,"GO",1,817800,1443,1443,5540
"5582",2018,10,72179000,10,586,"SC",7,917500,1463,1463,6167
"5583",2018,7,13021999,10,628,"MG",4,817700,25,25,1575
"5584",2018,6,29161990,10,63,"SP",4,817700,3,3,1757
"5585",2018,1,85122023,11,63,"PR",7,1017503,665,1354,58190
"5586",2018,11,32082020,10,493,"SP",0,817800,15279,15279,36271
"5587",2018,9,87085080,11,63,"SP",0,817800,1,24,87
"5588",2018,6,84219999,10,493,"SC",1,927800,18,18,421
"5589",2018,1,73181500,10,586,"SC",7,917500,186477,186477,287965
"5590",2018,1,82023900,10,63,"SP",4,817600,162,162,11339
"5591",2018,2,85365090,11,493,"SC",4,817700,173,10,871
"5592",2018,2,30049099,10,97,"MG",7,147600,714,714,11117
"5593",2018,6,63019000,10,687,"SC",1,817800,2,2,41
"5594",2018,3,85364100,11,169,"RE",1,817800,1,1,172
"5595",2018,3,34053000,10,845,"SP",7,1017701,162,162,502
"5596",2018,12,7129010,10,351,"MA",0,320151,10,10,49
"5597",2018,12,8045020,10,63,"SP",0,717600,300,300,226
"5598",2018,10,7070000,10,43,"SP",0,817800,30,30,29
"5599",2018,7,84283910,11,493,"SC",0,927800,1,921,17800
"5600",2018,12,20031000,10,301,"ES",0,727600,1,1,14
"5601",2018,11,39241000,10,586,"SP",0,817600,63501,597,2468
"5602",2018,10,7070000,10,351,"PA",0,210200,20,20,53
"5603",2018,4,73181600,10,317,"RE",1,817800,2,2,38
"5604",2018,4,39211390,10,361,"RS",4,817600,1,1,2134
"5605",2018,12,84841000,10,850,"SP",0,817800,5,5,178
"5606",2018,7,85369030,11,249,"RS",4,817700,1,0,70
"5607",2018,6,85364900,11,158,"SC",7,1017500,470,216,9401
"5608",2018,5,84142000,11,505,"ND",1,1017700,12,11,139
"5609",2018,8,90269090,10,589,"SP",4,817700,4,4,765
"5610",2018,5,94032000,11,97,"RJ",7,147600,2,21,2
"5611",2018,4,15079019,21,289,"SC",1,927800,40,40010,35015
"5612",2018,5,84821090,11,586,"GO",7,917500,100,10,131
"5613",2018,3,63026000,10,647,"CE",1,517800,37,37,288
"5614",2018,3,84099914,11,97,"SP",4,817600,152,23,1503
"5615",2018,3,29349929,10,589,"ND",4,817600,0,0,585
"5616",2018,3,87089300,11,845,"SP",7,1017900,316,1704,14568
"5617",2018,5,73269090,10,63,"ND",7,1017503,2550,2550,12379
"5618",2018,10,84831040,11,158,"SP",7,1017500,21,117,2181
"5619",2018,2,39269069,10,23,"SP",4,817700,0,0,15
"5620",2018,11,40169300,10,647,"SP",4,817600,315,323,16211
"5621",2018,11,33069000,10,111,"SC",4,817600,31,31,5090
"5622",2018,11,21069030,10,589,"MS",1,817800,826,826,9009
"5623",2018,5,73269090,10,351,"MG",1,817800,124,124,44
"5624",2018,12,44013900,10,827,"RS",0,1017700,20000,20000,3642
"5625",2018,12,90328929,11,770,"SP",0,817800,1,0,168
"5626",2018,7,85365090,11,63,"MG",7,1017500,57,17,894
"5627",2018,6,84148019,11,249,"SP",4,817600,5,44,1296
"5628",2018,11,20055100,10,351,"ES",0,727600,10,10,15
"5629",2018,9,30049059,10,580,"SP",0,817800,287,287,43544
"5630",2018,1,59032000,10,239,"RS",1,817800,277,277,3939
"5631",2018,5,87082991,11,158,"SP",4,817700,14,26,728
"5632",2018,5,9011110,21,249,"SP",1,817800,461221,1481800,3682038
